MultiplyDoublingWideningUpperByScalarAndAddSaturate|This method multiplies each vector element in the upper half of `left` by the 0th vector element of the `right` vector, doubles the results, and accumulates the final results with the vector elements of the `addend`. The destination vector elements are twice as long as the elements that are multiplied. If overflow occurs with any of the results, those results are saturated.|<11, 12, 13, 14>|<11, 12, 13, 14, 15, 16, 17, 18>|<11, 12, 13, 14>|<341, 364, 387, 410>|
MultiplyDoublingWideningUpperByScalarAndSubtractSaturate|This method multiplies each vector element in the upper half of `left` by the 0th vector element of the `right` vector, doubles the results, and subtracts the final results with the vector elements of the `minuend`. The destination vector elements are twice as long as the elements that are multiplied. If overflow occurs with any of the results, those results are saturated.|<11, 12, 13, 14>|<11, 12, 13, 14, 15, 16, 17, 18>|<11, 12, 13, 14>|<-319, -340, -361, -382>|
MultiplyDoublingWideningUpperBySelectedScalarAndAddSaturate|This method multiplies each vector element in the upper half of `left` by the specified vector element of the `right` vector, doubles the results, and accumulates the final results with the vector elements of the `addend`. The destination vector elements are twice as long as the elements that are multiplied. If overflow occurs with any of the results, those results are saturated.|<11, 12, 13, 14>|<11, 12, 13, 14, 15, 16, 17, 18>|<11, 12, 13, 14>|2|<401, 428, 455, 482>
MultiplyDoublingWideningUpperBySelectedScalarAndSubtractSaturate|This method multiplies each vector element in the upper half of `left` by the specified vector element of the `right` vector, doubles the results, and subtracts the final results with the vector elements of the `minuend`. The destination vector elements are twice as long as the elements that are multiplied. If overflow occurs with any of the results, those results are saturated.|<11, 12, 13, 14>|<11, 12, 13, 14, 15, 16, 17, 18>|<11, 12, 13, 14>|2|<-379, -404, -429, -454>
MultiplyExtended|This method multiplies corresponding floating-point values in the `left` and `right` vectors, places the resulting floating-point values in a vector, and writes the vector to the result vector. If one value is zero and the other value is infinite, the result is 2.0. In this case, the result is negative if only one of the values is negative, otherwise the result is positive.|<11.5, 12.5>|<21.5, 22.5>|<247.25, 281.25>||
MultiplyExtendedByScalar|This method multiplies the floating-point values in the vector elements in the `left` vector by the specified floating-point value in the `right` vector, places the results in a vector, and returns that vector. If one value is zero and the other value is infinite, the result is 2.0. In this case, the result is negative if only one of the values is negative, otherwise the result is positive.|<11.5, 12.5>|<11.5>|<132.25, 143.75>||
MultiplyExtendedBySelectedScalar|This method multiplies the floating-point values in the `left` vector elements by the `rightIndex` floating-point value in the `right` vector, places the results in a vector, and returns that vector. If one value is zero and the other value is infinite, the result is 2.0.  In this case, the result is negative if only one of the values is negative, otherwise the result is positive.|<11.5, 12.5>|<21.5, 22.5>|0|<247.25, 268.75>|
MultiplyExtendedScalar|This method multiplies corresponding floating-point values in the `left` and `right` vectors, places the resulting floating-point values in a vector, and writes the vector to the result vector. If one value is zero and the other value is infinite, the result is 2.0. In this case, the result is negative if only one of the values is negative, otherwise the result is positive.|<11.5>|<11.5>|<132.25>||
MultiplyExtendedScalarBySelectedScalar|This method multiplies the floating-point values in the `left` vector by the `rightIndex` floating-point value in the `right` vector, places the results in a vector, and returns that vector. If one value is zero and the other value is infinite, the result is 2.0. In this  case, the result is negative if only one of the values is negative, otherwise the result is positive.|<11.5>|<11.5, 12.5>|0|<132.25>|
MultiplyRoundedDoublingByScalarSaturateHigh|This method multiplies each vector element in the `left` by the 0th vector element of the `right`, doubles the results, places the most significant half of the final results into a vector, and writes the vector to the result vector. The results are rounded.|<1000, 2000, 3000, 4000>|<30, 40, 50, 60>|<1, 2, 3, 4>||
MultiplyRoundedDoublingBySelectedScalarSaturateHigh|This method multiplies each vector element in the `left` by the `rightIndex` vector element of the `right`, doubles the results, places the most significant half of the final results into a vector, and writes the vector to the result vector. The results are rounded.|<1000, 2000, 3000, 4000>|<30, 40, 50, 60>|2|<2, 3, 5, 6>|
MultiplyRoundedDoublingSaturateHigh|This method multiplies the values of corresponding elements of the`left` and `right` vectors, doubles the results, places the most significant half of the final results into a vector, and writes the vector to the result vector.|<1000, 2000, 3000, 4000>|<30, 40, 50, 60>|<1, 2, 5, 7>||
MultiplyRoundedDoublingSaturateHighScalar|This method multiplies the values of corresponding elements of the `left` and `right` vectors, doubles the results, places the most significant half of the final scalar results in a vector, and writes the vector to the result vector.|<11, 12, 13, 14>|<10210, 20020, 230, 240>|<3, 0, 0, 0>||
MultiplyRoundedDoublingScalarBySelectedScalarSaturateHigh|This method multiplies each vector element in the `left` vector by the `rightIndex` vector element of the `right` vector, doubles the results, places the most significant half of the final results into a vector, and writes the vector to the result vector. If any of the results overflows, they are saturated. The results are rounded.|<11, 12, 13, 14>|<10000, 22, 23, 24>|0|<3, 0, 0, 0>|
MultiplyScalar|This method multiplies the floating-point values of the`left` and `right` vectors, and returns the result.|<11.5>|<11.5>|<132.25>||
MultiplyScalarBySelectedScalar|This instruction multiplies the vector elements in the `left` vector by the `rightIndex` in the `right` vector, places the results in a vector, and returns that vector. All the values in this method are floating-point values.|<11.5, 12.5>|<21.5, 22.5>|0|<247.25, 0>|
MultiplySubtract|This method multiplies corresponding elements in the vectors of the `left` and `right` vectors, and subtracts the results from the vector elements of the `minuend` vector and returns the result.|<11, 12, 13, 14, 15, 16, 17, 18>|<21, 22, 23, 24, 25, 26, 27, 28>|<31, 32, 33, 34, 35, 36, 37, 38>|<128, 76, 22, 222, 164, 104, 42, 234>|
MultiplySubtractByScalar|This method multiplies the vector elements in the `left` vector by the 0th value in the `right` vector, and subtracts the results from the vector elements of the `minuend`.|<11, 12, 13, 14>|<21, 22, 23, 24>|<31, 32, 33, 34>|<-640, -670, -700, -730>|
MultiplySubtractBySelectedScalar|This method multiplies the vector elements in the `left` vector by the `rightIndex` value in the `right` vector, and subtracts the results from the vector elements of the `minuend`.|<11, 12, 13, 14>|<21, 22, 23, 24>|<31, 32, 33, 34>|2|<-682, -714, -746, -778>
MultiplyWideningLower|This method multiplies corresponding vector elements in the `left` and `right` vector, places the result in a vector, and writes the vector to the result vector. The destination vector elements are twice as long as the elements that are multiplied.|<11, 12, 13, 14, 15, 16, 17, 18>|<21, 22, 23, 24, 25, 26, 27, 28>|<231, 264, 299, 336, 375, 416, 459, 504>||
MultiplyWideningLowerAndAdd|This method multiplies the vector elements in the `left`  by the corresponding vector elements of the `right` vector, and accumulates the results with the vector elements of the `addend` vector. The destination vector elements are twice as long as the elements that are multiplied.|<11, 12, 13, 14, 15, 16, 17, 18>|<11, 12, 13, 14, 15, 16, 17, 18>|<21, 22, 23, 24, 25, 26, 27, 28>|<242, 276, 312, 350, 390, 432, 476, 522>|
MultiplyWideningLowerAndSubtract|This method multiplies the vector elements in the `left`  by the corresponding vector elements of the `right` vector, and subtracts the results with the vector elements from the `minuend` vector. The destination vector elements are twice as long as the elements that are multiplied.|<11, 12, 13, 14, 15, 16, 17, 18>|<11, 12, 13, 14, 15, 16, 17, 18>|<21, 22, 23, 24, 25, 26, 27, 28>|<65316, 65284, 65250, 65214, 65176, 65136, 65094, 65050>|
MultiplyWideningUpper|This method multiplies corresponding vector elements in the upper-half of `left` and `right` vector, places the result in a vector, and writes the vector to the result vector. The destination vector elements are twice as long as the elements that are multiplied.|<11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26>|<21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36>|<551, 600, 651, 704, 759, 816, 875, 936>||
MultiplyWideningUpperAndAdd|This method multiplies the vector elements in the  upper-half of `left`  by the corresponding vector elements of the `right` vector, and accumulates the results with the vector elements of the `addend` vector. The destination vector elements are twice as long as the elements that are multiplied.|<11, 12, 13, 14, 15, 16, 17, 18>|<11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26>|<21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36>|<562, 612, 664, 718, 774, 832, 892, 954>|
MultiplyWideningUpperAndSubtract|This method multiplies the vector elements in the  upper-half of `left`  by the corresponding vector elements of the `right` vector, and subtracts the results with the vector elements from the `minuend` vector. The destination vector elements are twice as long as the elements that are multiplied.|<11, 12, 13, 14, 15, 16, 17, 18>|<11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26>|<21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36>|<64996, 64948, 64898, 64846, 64792, 64736, 64678, 64618>|
Negate|This method reads each vector element from the `value` vector, negates each value, puts the result into a vector, and writes the vector to the result vector.|<11, 12, 13, 14>|<-11, -12, -13, -14>|||
NegateSaturate|This instruction reads each vector element from the `value` vector, negates each value, places the result into a vector, and writes the vector to the result vector. All the values in this method are signed integer values. If overflow occurs with any of the results, those results are saturated.|<11, 12, 13, 14>|<-11, -12, -13, -14>|||
NegateSaturateScalar|This instruction reads each vector element from the `value` vector, negates each value, places the result into a vector, and writes the vector to the result vector. All the values in this method are signed integer values. If overflow occurs with any of the results, those results are saturated.|<11, 12, 13, 14>|<-11, 0, 0, 0>|||
NegateScalar|This method negates the value in the `value` and returns the result.|<11.5>|<-11.5>|||
Not|This method reads each vector element from the `value` vector, performs bitwise inverse of each value, puts the result into a vector, and writes the vector to the result vector.|<11, 12, 13, 14, 15, 16, 17, 18>|<244, 243, 242, 241, 240, 239, 238, 237>|||
Or|This method performs a bitwise OR between the `left` and `right` vectors, and returns the result.|<11, 12, 13, 14, 15, 16, 17, 18>|<21, 22, 23, 24, 25, 26, 27, 28>|<31, 30, 31, 30, 31, 26, 27, 30>||
OrNot|This method performs a bitwise OR NOT between the `left` and `right` vectors, and returns the result.|<11, 12, 13, 14, 15, 16, 17, 18>|<21, 22, 23, 24, 25, 26, 27, 28>|<235, 237, 237, 239, 239, 245, 245, 243>||
PolynomialMultiply|This method multiplies corresponding elements in the vectors of the `left` and `right` vectors, places the results in a vector, and returns that vector.|<11, 12, 13, 14, 15, 16, 17, 18>|<21, 22, 23, 24, 25, 26, 27, 28>|<151, 232, 243, 144, 135, 160, 171, 248>||
PolynomialMultiplyWideningLower|This method multiplies corresponding elements in the `left` and `right` vectors, places the results in a vector, and returns that vector. The destination vector elements are twice as long as the elements that are multiplied.|<11, 12, 13, 14, 15, 16, 17, 18>|<21, 22, 23, 24, 25, 26, 27, 28>|<151, 232, 243, 144, 135, 416, 427, 504>||
PolynomialMultiplyWideningUpper|This method multiplies corresponding elements in the upper-half of `left` with corresponding elements of `right` vectors, places the results in a vector, and returns that vector. The destination vector elements are twice as long as the elements that are multiplied.|<11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26>|<21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36>|<503, 408, 403, 704, 759, 816, 779, 808>||
PopCount|This method counts the number of bits that have a value of one in each vector element in the `value` vector, places the result into a vector, and writes the vector to the result vector.|<11, 12, 13, 14, 15, 16, 17, 18>|<3, 2, 3, 3, 4, 1, 2, 2>|||
ReciprocalEstimate|This method finds an approximate reciprocal estimate for each vector element in the `value` vector, places the result in a vector, and writes the vector to the result vector.|<11.5, 12.5>|<0.08691406, 0.079833984>|||
ReciprocalEstimateScalar|This method finds an approximate reciprocal estimate for each vector element in the `value` vector, places the result in a vector, and writes the vector to the result vector.|<11.5>|<0.0869140625>|||
ReciprocalExponentScalar|This method finds an approximate reciprocal exponent for each vector element in the `value` vector, places the result in a vector, and writes the vector to the result vector.|<11.5>|<0.25>|||
ReciprocalSquareRootEstimate|This method calculates an approximate square root for each vector element in the `value` vector, places the result in a vector, and writes the vector to the result vector.|<11.5, 12.5>|<0.29492188, 0.28222656>|||
ReciprocalSquareRootEstimateScalar|This method calculates an approximate square root for each vector element in the `value` vector, places the result in a vector, and writes the vector to the result vector.|<11.5>|<0.294921875>|||
ReciprocalSquareRootStep|This method multiplies corresponding floating-point values in the vectors of the `left` and `right` vector, subtracts each of the products from 3.0, divides these results by 2.0, places the results into a vector, and writes the vector to the result vector.|<11.5, 12.5>|<21.5, 22.5>|<-122.125, -139.125>||
ReciprocalSquareRootStepScalar|This method multiplies corresponding floating-point values in the vectors of the `left` and `right` vectors, subtracts each of the products from 3.0, divides these results by 2.0, places the results into a vector, and writes the vector to the result vector.|<11.5>|<11.5>|<-64.625>||
ReciprocalStep|This method multiplies the corresponding floating-point values in the vectors of the `left` and `right` vectors, subtracts each of the products from 2.0, places the resulting floating-point values in a vector, and writes the vector to the result vector.|<11.5, 12.5>|<21.5, 22.5>|<-245.25, -279.25>||
ReciprocalStepScalar|This method multiplies the corresponding floating-point values in the `left` and `right` vectors, subtracts each of the products from 2.0, places the resulting floating-point values in a vector, and writes the vector to the result vector.|<11.5>|<11.5>|<-130.25>||
ReverseElement16|Reverse bytes in each 32-bit words and returns the result.|<11, 12>|<720896, 786432>|||
ReverseElement32|Reverse bytes in each 64-bit values and returns the result.|<11>|<47244640256>|||
ReverseElement8|Reverse bytes in each 16-bit half word values and returns the result.|<11, 12, 13, 14>|<2816, 3072, 3328, 3584>|||
ReverseElementBits|Reverses the bit order of all elements in `value` vector.|<11, 12, 13, 14, 15, 16, 17, 18>|<208, 48, 176, 112, 240, 8, 136, 72>|||
RoundAwayFromZero|This method rounds a vector of floating-point values in the `value` vector to integral floating-point values of the same size using the Round to Nearest with Ties to Away rounding mode, and returns the result. A zero input gives a zero result with the same sign, an infinite input gives an infinite result with the same sign, and a NaN is propagated as for normal arithmetic.|<11.5, 12.5>|<12, 13>|||
RoundAwayFromZeroScalar|This method rounds a floating-point value in the `value` vector to an integral floating-point value of the same size using the Round to Nearest with Ties to Away rounding mode, and returns the result. A zero input gives a zero result with the same sign, an infinite input gives an infinite result with the same sign, and a NaN is propagated as for normal arithmetic.|<11.5>|<12>|||
RoundToNearest|This method rounds a vector of floating-point values in the `value` vector to integral floating-point values of the same size using the Round to Nearest rounding mode, and returns the result. A zero input gives a zero result with the same sign, an infinite input gives an infinite result with the same sign, and a NaN is propagated as for normal arithmetic.|<11.4, 12.8>|<11, 13>|||
RoundToNearestScalar|This method rounds a vector of floating-point values in the `value` vector to integral floating-point values of the same size using the Round to Nearest rounding mode, and returns the result. A zero input gives a zero result with the same sign, an infinite input gives an infinite result with the same sign, and a NaN is propagated as for normal arithmetic.|<11.4>|<11>|||
RoundToNegativeInfinity|This method rounds a floating-point value in the `value` vector to an integral floating-point value of the same size using the Round towards Minus Infinity rounding mode, and returns the result. A zero input gives a zero result with the same sign, an infinite input gives an infinite result with the same sign, and a NaN is propagated as for normal arithmetic.|<11.5, 12.5>|<11, 12>|||
RoundToNegativeInfinityScalar|This method rounds a floating-point value in the `value` vector to an integral floating-point value of the same size using the Round towards Minus Infinity rounding mode, and returns the result. A zero input gives a zero result with the same sign, an infinite input gives an infinite result with the same sign, and a NaN is propagated as for normal arithmetic.|<11.5>|<11>|||
RoundToPositiveInfinity|This method rounds a floating-point value in the `value` vector to an integral floating-point value of the same size using the Round towards Plus Infinity rounding mode, and returns the result. A zero input gives a zero result with the same sign, an infinite input gives an infinite result with the same sign, and a NaN is propagated as for normal arithmetic.|<11.5, 12.5>|<12, 13>|||
RoundToPositiveInfinityScalar|This method rounds a floating-point value in the `value` vector to an integral floating-point value of the same size using the Round towards Plus Infinity rounding mode, and returns the result. A zero input gives a zero result with the same sign, an infinite input gives an infinite result with the same sign, and a NaN is propagated as for normal arithmetic.|<11.5>|<12>|||
RoundToZero|This method rounds a vector of floating-point values in the `value` vector to integral floating-point values of the same size using the Round towards Zero rounding mode, and returns the result. A zero input gives a zero result with the same sign, an infinite input gives an infinite result with the same sign, and a NaN is propagated as for normal arithmetic.|<11.4, 12.8>|<11, 12>|||
RoundToZeroScalar|This method rounds a vector of floating-point value in the `value` vector to integral floating-point values of the same size using the Round towards Zero rounding mode, and returns the result. A zero input gives a zero result with the same sign, an infinite input gives an infinite result with the same sign, and a NaN is propagated as for normal arithmetic.|<11.4>|<11>|||
ShiftArithmetic|This method takes each signed integer value in the `value` vector, shifts each value by a value from the least  significant byte of the corresponding element of the `count` vector, places the results in a vector, and returns that vector. If the shift value is positive, the operation is a left shift. If the shift value is negative, it is a truncating right shift.|<11, 12, 13, 14>|<18, 2, 3, -2>|<0, 48, 104, 3>||
ShiftArithmeticRounded|This method takes each signed integer value in the `value` vector, shifts it by a value from the least significant byte of the corresponding element of the `count` vector, places the results in a vector, and returns that vector. If the shift value is positive, the operation is a left shift. If the shift value is negative, it is a rounding right shift.|<11, 12, 13, 14>|<18, 2, 3, -2>|<0, 48, 104, 4>||
ShiftArithmeticRoundedSaturate|This method takes each vector element in the `value` vector, shifts it by a value from the least significant byte of the corresponding vector element of the `count` vector, places the results into a vector, and writes the vector to the result vector. If the shift value is positive, the operation is a left shift. Otherwise, it is a right shift. The results are rounded.|<11, 12, 13, 14>|<18, 2, 3, -2>|<32767, 48, 104, 4>||
ShiftArithmeticRoundedSaturateScalar|This method takes 0th element in the `value` vector, shifts it by a value from the least significant byte of the corresponding 0th element in the `count` vector, places the results into a vector, and writes the vector to the result vector. If the shift value is positive, the operation is a left shift. Otherwise, it is a right shift. The results are rounded.|<11>|<11>|<22528>||
ShiftArithmeticRoundedScalar|This method takes each signed integer value in the `value` vector, shifts it by a value from the least significant byte of the corresponding element of the `count` vector, places the results in a vector, and returns that vector. If the shift value is positive, the operation is a left shift. If the shift value is negative, it is a rounding right shift.|<11>|<11>|<22528>||
ShiftArithmeticSaturate|This method takes each element in the `value` vector, shifts each element by a value from the least significant byte of the corresponding element of the `count` vector, places the results in a vector, and returns that vector. If the shift value is positive, the operation is a left shift. Otherwise, it is a right shift. The results are truncated.|<11, 12, 13, 14>|<21, 22, 23, 24>|<32767, 32767, 32767, 32767>||
ShiftArithmeticSaturateScalar|This method takes each element in the `value` vector, shifts each element by a value from the least significant byte of the corresponding element of the `count` vector, places the results in a vector, and returns that vector. If the shift value is positive, the operation is a left shift. Otherwise, it is a right shift. The results are truncated.|<11>|<11>|<22528>||
ShiftArithmeticScalar|This method takes each signed integer value in the `value` vector, shifts each value by a value from the least  significant byte of the corresponding element of the `count` vector, places the results in a vector, and returns that vector. If the shift value is positive, the operation is a left shift. If the shift value is negative, it is a truncating right shift.|<11>|<11>|<22528>||
ShiftLeftAndInsert| This method reads each vector element in the `right` vector, left shifts each vector element by `shift` value, and inserts the result into the corresponding vector element in the `left` vector such that the new zero bits created by the shift are not inserted but retain their existing value as in `left` vector. Bits shifted out of the left of each vector element in the `right` are lost.|<11, 12, 13, 14, 15, 16, 17, 18>|<1, 2, 3, 4, 5, 6, 7, 8>|1|<3, 4, 7, 8, 11, 12, 15, 16>|
ShiftLeftAndInsertScalar| This method reads each vector element in the `right` vector, left shifts each vector element by `shift` value, and inserts the result into the corresponding vector element in the `left` vector such that the new zero bits created by the shift are not inserted but retain their existing value as in `left` vector. Bits shifted out of the left of each vector element in the `right` are lost.|<50000>|<60000>|1|<120000>|
ShiftLeftLogical|This method reads each value from a vector, left shifts each result by `count`, writes the final result to a vector, and writes the vector to the result vector.|<11, 12, 13, 14, 15, 16, 17, 18>|1|<22, 24, 26, 28, 30, 32, 34, 36>||
ShiftLeftLogicalSaturate|This method takes each vector element in the `value` vector, shifts it by `count`, places the results in a vector, and returns that vector. The results are truncated.|<11, 112, 13, 14, 15, 16, 17, 18>|6|<64, 255, 255, 255, 255, 255, 255, 255>||
ShiftLeftLogicalSaturateScalar|This method takes each vector element in the `value` vector, shifts it by `count`, places the results in a vector, and returns that vector. The results are truncated.|<11>|0|<11>||
ShiftLeftLogicalSaturateUnsigned|This method reads each signed integer value in the `value` vector, shifts each value by `count`, saturates the shifted result to an unsigned integer value, places the result in a vector, and writes the vector to the result vector. The results are truncated.|<11, 12, 13, 14>|1|<22, 24, 26, 28>||
ShiftLeftLogicalSaturateUnsignedScalar|This method reads each signed integer value in the `value` vector, shifts each value by `count`, saturates the shifted result to an unsigned integer value, places the result in a vector, and writes the vector to the result vector. The results are truncated.|<11>|0|<11>||
ShiftLeftLogicalScalar|This method reads each value from a `value` vector, left shifts each result by `count`, writes the final result to a vector, and writes the vector to the result vector.|<971324>|1|<1942648>||
ShiftLeftLogicalWideningLower|This method reads each vector element in the `value` vector, shifts the unsigned integer value left by the specified number of bits in `count`, places the result into a vector, and writes the vector to the result vector. The destination vector elements are twice as long as the source vector elements.|<11, 12, 13, 14, 15, 16, 17, 18>|0|<11, 12, 13, 14, 15, 16, 17, 18>||
ShiftLeftLogicalWideningUpper|This method reads each vector element in the upper-half of `value` vector, shifts the unsigned integer value left by the specified number of bits in `count`, places the result into a vector, and writes the vector to the result vector. The destination vector elements are twice as long as the source vector elements.|<11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26>|1|<38, 40, 42, 44, 46, 48, 50, 52>||
ShiftLogical|This method takes each element in the `value` vector , shifts each element by a value from the least significant byte of the corresponding element of the `count` vector, places the results in a vector, and returns that vector. If the shift value is positive, the operation is a left shift. If the shift value is negative, it is a truncating right shift.|<11, 12, 13, 14, 15, 16, 17, 18>|<-3, 2, 3, 5, 6, 7, -7, 0>|<1, 48, 104, 192, 192, 0, 0, 18>||
ShiftLogicalRounded|This method takes each element in the `value` vector , shifts each element by a value from the least significant byte of the corresponding element of the `count` vector, places the results in a vector, and returns that vector. If the shift value is positive, the operation is a left shift. If the shift value is negative, it is a rounding right shift.|<11, 12, 13, 14, 15, 16, 17, 18>|<-3, 2, 3, 5, 6, 7, -7, 0>|<1, 48, 104, 192, 192, 0, 0, 18>||
ShiftLogicalRoundedSaturate|This method takes each vector element of the `value` vector, shifts the vector element by a value from the least significant byte of the corresponding vector element of the `count` vector, places the results into a vector, and writes the vector to the result vector. If the shift value is positive, the operation is a left shift. Otherwise, it is a right shift. The results are rounded. If overflow occurs with any of the results, those results are saturated.|<11, 12, 13, 14, 15, 16, 17, 18>|<11, 12, 13, 14, 15, 16, 17, 18>|<255, 255, 255, 255, 255, 255, 255, 255>||
ShiftLogicalRoundedSaturateScalar|This method takes each vector element of the `value` vector, shifts the vector element by a value from the least significant byte of the corresponding vector element of the `count` vector, places the results into a vector, and writes the vector to the result vector. If the shift value is positive, the operation is a left shift. Otherwise, it is a right shift. The results are rounded. If overflow occurs with any of the results, those results are saturated.|<11>|<11>|<22528>||
ShiftLogicalRoundedScalar|This method takes each element in the `value` vector, shifts the vector element by a value from the least significant byte of the corresponding element of the `count` vector, places the results in a vector, and returns that vector. If the shift value is positive, the operation is a left shift. If the shift value is negative, it is a rounding right shift.|<11>|<11>|<22528>||
ShiftLogicalSaturate|This method takes each element in the `value` vector, shifts the element by a value from the least significant byte of the corresponding element of the `count` vector, places the results in a vector, and returns that vector. If the shift value is positive, the operation is a left shift. Otherwise, it is a right shift. The results are truncated. If overflow occurs with any of the results, those results are saturated.|<11, 12, 13, 14, 15, 16, 17, 18>|<-3, 2, 3, 5, 6, 7, -8, 0>|<1, 48, 104, 255, 255, 255, 0, 18>||
ShiftLogicalSaturateScalar|This method takes 0th element in the `value` vector, shifts the element by a value from the least significant byte of the corresponding element of the `count` vector, places the results in a vector, and returns that vector. If the shift value is positive, the operation is a left shift. Otherwise, it is a right shift. The results are truncated. If overflow occurs with any of the results, those results are saturated.|<11>|<11>|<22528>||
ShiftLogicalScalar|This method takes each element in the `value` vector, shifts each element by a value from the least significant byte of the corresponding element of the `count` vector, places the results in a vector, and returns that vector. If the shift value is positive, the operation is a left shift. If the shift value is negative, it is a truncating right shift.|<11>|<11>|<22528>||
ShiftRightAndInsert| This method reads each vector element in the `right` vector, right shifts each vector element by `shift` value, and inserts the result into the corresponding vector element in the `left` vector such that the new zero bits created by the shift are not inserted but retain their existing value as in `left` vector. Bits shifted out of the left of each vector element in the `right` are lost.|<11, 12, 13, 14, 15, 16, 17, 18>|<21, 22, 23, 24, 25, 26, 27, 28>|1||
ShiftRightAndInsertScalar| This method reads each vector element in the `right` vector, right shifts each vector element by `shift` value, and inserts the result into the corresponding vector element in the `left` vector such that the new zero bits created by the shift are not inserted but retain their existing value as in `left` vector. Bits shifted out of the left of each vector element in the `right` are lost.|<11>|<11>|1||
ShiftRightArithmetic|This instruction reads each vector element in the `value` vector, right shifts each result by `count`, places the final result into a vector, and writes the vector to the result vector. All the values in this method are signed integer values. The results are truncated.|<11, 12, 13, 14>|1|||
ShiftRightArithmeticAdd|This method reads each vector element in the `value` vector, right shifts each result by a `count`, and accumulates the final results with the vector elements of the `addend` vector. All the values in this method are signed integer values. The results are truncated.|<11, 12, 13, 14>|<21, 22, 23, 24>|1||
ShiftRightArithmeticAddScalar|This method reads each vector element in the `value` vector, right shifts each result by a `count`, and accumulates the final results with the vector elements of the `addend` vector. All the values in this method are signed integer values. The results are truncated.|<11>|<11>|1||
ShiftRightArithmeticNarrowingSaturateLower|This instruction reads each vector element in the`value` vector, right shifts and truncates each result by `count`, saturates each shifted result to a value that is half the original width, puts the final result into a vector, and writes the vector to the result vector. All the values in this method are signed integer values. The destination vector elements are half as long as the source vector elements.|<11, 12, 13, 14>|1|||
ShiftRightArithmeticNarrowingSaturateScalar|This method reads each vector element in the `value` vector, right shifts and truncates each result by `count`, saturates each shifted result to a value that is half the original width, puts the final result into a vector, and writes the vector to the result vector. All the values in this method are signed  integer values. The destination vector elements are half as long as the source vector elements.|<11, 12>|1|||
ShiftRightArithmeticNarrowingSaturateUnsignedLower|This method reads each signed integer value in the `value` vector, right shifts each value by `count`, saturates the result to an unsigned integer value that is half the original width, places the final result into a vector, and writes the vector to the result vector. The results are truncated.|<11, 12, 13, 14, 15, 16, 17, 18>|1|||
ShiftRightArithmeticNarrowingSaturateUnsignedScalar|This method reads each signed integer value in the vector of the `value` vector, right shifts each value by `count`, saturates the result to an unsigned integer value that is half the original width, places the final result into a vector, and writes the vector to the result vector. The results are truncated.|<11, 12, 13, 14>|1|||
ShiftRightArithmeticNarrowingSaturateUnsignedUpper|This method reads each signed integer value in the upper-half of `value` vector, right shifts each value by `count`, saturates the result to an unsigned integer value that is half the original width, places the final result into a vector, and writes the vector to the upper-half of result vector. The lower-half contains values from `lower` vector. The results are truncated.|<11, 12, 13, 14, 15, 16, 17, 18>|<11, 12, 13, 14, 15, 16, 17, 18>|1||
ShiftRightArithmeticNarrowingSaturateUpper|This method reads each vector element in the upper-half of `value` vector, right shifts and truncates each result by `count`, saturates each shifted result to a value that is half the original width, puts the final result into a vector, and writes the vector to the upper-half of result vector while lower-half contains `lower` vector values. All the values in this method are signed integer values.|<11, 12, 13, 14>|<11, 12, 13, 14>|1||
ShiftRightArithmeticRounded|This instruction reads each vector element in the `value` vector, right shifts each result by `count`,  places the final result into a vector, and writes the vector to the result vector. All the values in this method are signed integer values. The results are rounded.|<11, 12, 13, 14>|1|||
ShiftRightArithmeticRoundedAdd|This method reads each vector element in the `value` vector, right shifts each result by a `count`, and accumulates the final results with the vector elements of the `addend` vector and returns the result vector. All the values in this method are signed integer values. The results are rounded.|<11, 12, 13, 14>|<21, 22, 23, 24>|1||
ShiftRightArithmeticRoundedAddScalar|This method reads each vector element in the `value` vector, right shifts each result by a `count`, and accumulates the final results with the vector elements of the `addend` vector and returns the result vector. All the values in this method are signed integer values. The results are rounded.|<11>|<11>|1||
ShiftRightArithmeticRoundedNarrowingSaturateLower|This method reads each vector element in the `value` vector, right shifts each result by `count`, saturates each shifted result to a value that is half the original width, puts the final result into a vector, and writes the vector to the result vector. All the values in this method are signed integer values. The destination vector elements are half as long as the source vector elements. The results are rounded.|<11, 12, 13, 14>|1|||
ShiftRightArithmeticRoundedNarrowingSaturateScalar|This method reads each vector element in the `value` vector, right shifts each result by `count`, saturates each shifted result to a value that is half the original width, puts the final result into a vector, and writes the vector to the result vector. All the values in this method are signed integer values. The destination vector elements are half as long as the source vector elements. The results are rounded.|<11, 12>|1|||
